method,m,l2_penalty,image,per_pixel_error,latent_norm
vae-30,400,0.01,2,0.006068020169180841,7.468234062194824
vae-30,400,0.01,3,0.00308333417417571,5.666857719421387
vae-30,400,0.01,4,0.002233911394270394,4.978527545928955
vae-30,400,0.01,5,0.004418923675278611,8.627628326416016
vae-30,400,0.01,6,0.008017074173302337,10.611629486083984
vae-30,400,0.01,7,0.002163222079914145,4.405785083770752
vae-30,400,0.01,8,0.007153486476459233,9.355637550354004
vae-30,400,0.01,9,0.0036948089768508423,7.328600883483887
vae-30,400,0.1,0,0.0020104636675216045,3.6976025104522705
vae-30,400,0.1,1,0.014650983227825,6.152365684509277
vae-30,400,0.1,2,0.007679334762904473,3.7933876514434814
vae-30,400,0.1,3,0.003546949269554781,3.681593418121338
vae-30,400,0.1,4,0.002696205255502389,2.4824142456054688
vae-30,400,0.1,5,0.006161517603112298,4.168674945831299
vae-30,400,0.1,6,0.01101603149370775,4.750789165496826
vae-30,400,0.1,7,0.002267039829534206,2.960770845413208
vae-30,400,0.1,8,0.009948254598243583,4.777217388153076
vae-30,400,0.1,9,0.0047020474866283565,4.462341785430908
vae-30,400,1.0,0,0.004876664306878272,2.5610151290893555
vae-30,400,1.0,1,0.03018762894666887,3.5157103538513184
vae-30,400,1.0,2,0.010786776133317594,3.034980535507202
vae-30,400,1.0,3,0.006150251182941057,2.9120945930480957
vae-30,400,1.0,4,0.004181565094190205,1.8194252252578735
vae-30,400,1.0,5,0.009287431697191659,3.140225887298584
vae-30,400,1.0,6,0.0170275721442644,3.139378309249878
vae-30,400,1.0,7,0.0036614069099794176,2.1100947856903076
vae-30,400,1.0,8,0.016560766391316702,3.3162569999694824
vae-30,400,1.0,9,0.009174853876891816,3.417024850845337
fcvae-20,400,0.0,0,0.0015966496113397322,9.237274169921875
fcvae-20,400,0.0,1,0.017427350443797764,7.857247829437256
fcvae-20,400,0.0,2,0.0037402396194978578,11.126055717468262
fcvae-20,400,0.0,3,0.0027092907337266953,7.001518249511719
fcvae-20,400,0.0,4,0.002508917656000896,6.428836345672607
fcvae-20,400,0.0,5,0.005371933948744912,6.786752223968506
fcvae-20,400,0.0,6,0.011857040171234961,8.422042846679688
fcvae-20,400,0.0,7,0.0018111181916195505,6.497379779815674
fcvae-20,400,0.0,8,0.008476962202072233,7.402430057525635
fcvae-20,400,0.0,9,0.004048656317297059,8.475448608398438
fcvae-20,400,0.01,0,0.0017778574134074986,5.989058494567871
fcvae-20,400,0.01,1,0.017570793673636124,7.459031105041504
fcvae-20,400,0.01,2,0.004212420400538828,9.037198066711426
fcvae-20,400,0.01,3,0.00284022547447649,5.84157657623291
fcvae-20,400,0.01,4,0.002506246035725262,5.278923511505127
fcvae-20,400,0.01,5,0.005427575153166863,5.700343132019043
fcvae-20,400,0.01,6,0.012010615426701437,7.186985492706299
fcvae-20,400,0.01,7,0.0018953915630687663,5.009819030761719
fcvae-20,400,0.01,8,0.008796662471152412,5.874209403991699
fcvae-20,400,0.01,9,0.004214634129975067,6.880380153656006
fcvae-20,400,0.1,0,0.0025731848257785966,3.6877987384796143
fcvae-20,400,0.1,1,0.018712393485287124,5.359269618988037
fcvae-20,400,0.1,2,0.006664974931328238,4.376616954803467
fcvae-20,400,0.1,3,0.003725888161348103,4.090939998626709
fcvae-20,400,0.1,4,0.0027602012721247224,3.018061399459839
fcvae-20,400,0.1,5,0.006269850286944048,3.6396172046661377
fcvae-20,400,0.1,6,0.013039993938048654,4.983503818511963
fcvae-20,400,0.1,7,0.002406982227875667,2.702178716659546
fcvae-20,400,0.1,8,0.010041325417415502,3.8751108646392822
fcvae-20,400,0.1,9,0.005484947201312831,4.8811564445495605
fcvae-20,400,1.0,0,0.005923821562311664,2.17879319190979
fcvae-20,400,1.0,1,0.029999901003110035,3.009164571762085
fcvae-20,400,1.0,2,0.011825153931117188,2.6601145267486572
fcvae-20,400,1.0,3,0.0081602616879672,2.749692678451538
fcvae-20,400,1.0,4,0.004682388960694953,2.0257692337036133
fcvae-20,400,1.0,5,0.008824764361079675,2.7217650413513184
fcvae-20,400,1.0,6,0.019386228491834464,3.1041996479034424
fcvae-20,400,1.0,7,0.0035841096778954458,1.8620237112045288
fcvae-20,400,1.0,8,0.015631944333602862,2.568966865539551
fcvae-20,400,1.0,9,0.013677247175362952,2.5370166301727295
vae-20,500,0.0,0,0.001869782770394018,8.641302108764648
vae-20,500,0.0,1,0.012025947527483611,9.57363224029541
vae-20,500,0.0,2,0.00802025910562081,11.023552894592285
vae-20,500,0.0,3,0.0028201070132516035,8.33043384552002
vae-20,500,0.0,4,0.002355795175280647,8.145174980163574
vae-20,500,0.0,5,0.006401155823548896,11.132227897644043
vae-20,500,0.0,6,0.012996313801566264,9.004682540893555
vae-20,500,0.0,7,0.0017295874495320647,8.873665809631348
vae-20,500,0.0,8,0.006306563572502858,11.54748821258545
vae-20,500,0.0,9,0.0036953416272706915,10.267491340637207
vae-20,500,0.01,0,0.0021594012433932375,6.198386192321777
vae-20,500,0.01,1,0.012503518639775614,7.70012092590332
vae-20,500,0.01,2,0.008209865197672016,6.370767593383789
vae-20,500,0.01,3,0.003128954440453591,5.392204284667969
vae-20,500,0.01,4,0.002584635524457995,4.014192581176758
vae-20,500,0.01,5,0.006684101743282412,8.260249137878418
vae-20,500,0.01,6,0.01316719735877679,7.294032096862793
vae-20,500,0.01,7,0.0019245690046263953,4.656395435333252
vae-20,500,0.01,8,0.006580089273959166,8.444313049316406
vae-20,500,0.01,9,0.003917756982871587,7.047539234161377
vae-20,500,0.1,0,0.0028194522168175956,3.551118850708008
vae-20,500,0.1,1,0.013562274618479645,5.448429584503174
vae-20,500,0.1,2,0.008984037204219893,3.710289716720581
vae-20,500,0.1,3,0.003708188141084495,3.8717751502990723
vae-20,500,0.1,4,0.002813772100425736,2.284604787826538
vae-20,500,0.1,5,0.008225148299032618,4.119808673858643
vae-20,500,0.1,6,0.014414119251118164,3.7971408367156982
vae-20,500,0.1,7,0.0022843651636611038,3.0345497131347656
vae-20,500,0.1,8,0.007675230256545774,4.8324103355407715
vae-20,500,0.1,9,0.004833878154575411,4.236495018005371
vae-20,500,1.0,0,0.0051525310647512635,2.2504732608795166
vae-20,500,1.0,1,0.02523041588716969,3.5425872802734375
vae-20,500,1.0,2,0.011076181329649791,3.082975149154663
vae-20,500,1.0,3,0.0065340951113970905,2.958843469619751
vae-20,500,1.0,4,0.0038017655485022444,1.7867025136947632
vae-20,500,1.0,5,0.010656236862298286,3.022217273712158
vae-20,500,1.0,6,0.017228634334940207,3.037583589553833
vae-20,500,1.0,7,0.004511808808195705,2.0136165618896484
vae-20,500,1.0,8,0.013661014349983036,3.3929443359375
vae-20,500,1.0,9,0.008652015191854781,3.1763980388641357
vae-30,500,0.0,0,0.0013385456798465415,11.830150604248047
vae-30,500,0.0,1,0.012559650248271478,13.568568229675293
vae-30,500,0.0,2,0.0049356053115738475,14.54751968383789
vae-30,500,0.0,3,0.002595486853795714,12.780915260314941
vae-30,500,0.0,4,0.0020171778045804363,8.82937240600586
vae-30,500,0.0,5,0.004025544540916921,12.409114837646484
vae-30,500,0.0,6,0.007187972421397493,15.663750648498535
vae-30,500,0.0,7,0.0020210623893971375,8.80700397491455
vae-30,500,0.0,8,0.006997682445838934,16.268362045288086
vae-30,500,0.0,9,0.003290192557449308,10.81189250946045
vae-30,500,0.01,0,0.0016302799961519614,5.095390796661377
vae-30,500,0.01,1,0.012650059664421377,8.933123588562012
vae-30,500,0.01,2,0.005836827487560896,8.366936683654785
vae-30,500,0.01,3,0.003108551377179494,5.850805759429932
vae-30,500,0.01,4,0.0023439080925061746,4.429377555847168
vae-30,500,0.01,5,0.0047077758157584035,8.41264533996582
vae-30,500,0.01,6,0.007841573337088806,11.088550567626953
vae-30,500,0.01,7,0.002136218182589858,4.630573749542236
vae-30,500,0.01,8,0.007029091921730572,9.922403335571289
vae-30,500,0.01,9,0.0036569136141548658,7.898509502410889
vae-30,500,0.1,0,0.002031322194106501,3.5783259868621826
vae-30,500,0.1,1,0.014864140364741768,6.088258266448975
vae-30,500,0.1,2,0.007491478684762968,3.9728076457977295
vae-30,500,0.1,3,0.0034934214268802334,3.7616870403289795
vae-30,500,0.1,4,0.002724430121373915,2.5069968700408936
vae-30,500,0.1,5,0.006499061436532548,4.156083583831787
vae-30,500,0.1,6,0.010844620011276418,4.892453670501709
vae-30,500,0.1,7,0.002408611116209843,2.7129769325256348
vae-30,500,0.1,8,0.009749497489147236,4.859067440032959
vae-30,500,0.1,9,0.004856622919964283,4.397802829742432
vae-30,500,1.0,0,0.004898914474030262,2.5612826347351074
vae-30,500,1.0,1,0.030250303366245904,3.562067747116089
vae-30,500,1.0,2,0.010185784530125093,3.1133363246917725
vae-30,500,1.0,3,0.0060661811924510025,2.9235470294952393
vae-30,500,1.0,4,0.00406260295083907,1.8435322046279907
vae-30,500,1.0,5,0.009388719269301002,3.1307482719421387
vae-30,500,1.0,6,0.01752070176185112,3.0423355102539062
vae-30,500,1.0,7,0.003989639111379481,2.065779685974121
vae-30,500,1.0,8,0.015624873124419758,3.4343230724334717
vae-30,500,1.0,9,0.009184376552162659,3.4269027709960938
fcvae-20,500,0.0,0,0.00153318412944518,9.23829174041748
fcvae-20,500,0.0,1,0.01722253605527188,7.452249526977539
fcvae-20,500,0.0,2,0.0037642545743563557,11.237184524536133
fcvae-20,500,0.0,3,0.002772538431592642,7.35569429397583
fcvae-20,500,0.0,4,0.0025001238678598395,4.87912654876709
fcvae-20,500,0.0,5,0.00553869800621322,6.013771057128906
fcvae-20,500,0.0,6,0.011377183442931055,9.315144538879395
fcvae-20,500,0.0,7,0.0018703426314642963,6.407964706420898
fcvae-20,500,0.0,8,0.008179891893253008,10.364851951599121
fcvae-20,500,0.0,9,0.0039772240720467745,8.19547176361084
fcvae-20,500,0.01,0,0.0017335656974717332,6.134951591491699
fcvae-20,500,0.01,1,0.017247228157512427,6.833795070648193
fcvae-20,500,0.01,2,0.004401375634687932,8.574006080627441
fcvae-20,500,0.01,3,0.0028720115762610387,6.08257532119751
fcvae-20,500,0.01,4,0.002548006170337374,3.7137467861175537
fcvae-20,500,0.01,5,0.005673782187302516,5.251135349273682
fcvae-20,500,0.01,6,0.01136788898164985,8.23949909210205
fcvae-20,500,0.01,7,0.0019836558908503023,4.719630241394043
fcvae-20,500,0.01,8,0.008568908914822478,7.1192193031311035
fcvae-20,500,0.01,9,0.004101594842498429,7.0368146896362305
fcvae-20,500,0.1,0,0.0025283348717442455,3.735969066619873
fcvae-20,500,0.1,1,0.018310081189461824,5.378233432769775
fcvae-20,500,0.1,2,0.006776175576730862,4.3994317054748535
fcvae-20,500,0.1,3,0.0035430680192105285,4.285309791564941
fcvae-20,500,0.1,4,0.002778782584129971,2.8542089462280273
fcvae-20,500,0.1,5,0.006505066481279954,3.628985643386841
fcvae-20,500,0.1,6,0.012247345608558622,5.483888149261475
fcvae-20,500,0.1,7,0.0025043702758792514,2.737760305404663
fcvae-20,500,0.1,8,0.009762157095947549,4.098481178283691
fcvae-20,500,0.1,9,0.00533208505335142,4.9496989250183105
fcvae-20,500,1.0,0,0.00584850656664859,2.2082631587982178
fcvae-20,500,1.0,1,0.028675119553620086,3.1780612468719482
fcvae-20,500,1.0,2,0.01184557814634243,2.684654474258423
fcvae-20,500,1.0,3,0.007772541981646301,2.7942168712615967
fcvae-20,500,1.0,4,0.004570314472661062,2.0264906883239746
fcvae-20,500,1.0,5,0.008891511011150993,2.7418344020843506
fcvae-20,500,1.0,6,0.019656438049876424,3.0819830894470215
fcvae-20,500,1.0,7,0.0037843091541780263,1.8346749544143677
fcvae-20,500,1.0,8,0.014435349892894698,2.732102394104004
fcvae-20,500,1.0,9,0.013076519195545084,2.622246503829956
vae-20,750,0.0,0,0.001873210089668361,8.629806518554688
vae-20,750,0.0,1,0.011647752150181169,10.978038787841797
vae-20,750,0.0,2,0.007730459672979065,9.358641624450684
vae-20,750,0.0,3,0.0027850942339362255,9.452701568603516
vae-20,750,0.0,4,0.002251721719935075,8.224026679992676
vae-20,750,0.0,5,0.006320082642885852,9.107980728149414
vae-20,750,0.0,6,0.013072406358143815,9.708222389221191
vae-20,750,0.0,7,0.0015721231309149292,10.10793399810791
vae-20,750,0.0,8,0.006495371209500937,11.551039695739746
vae-20,750,0.0,9,0.003808584215291311,9.715936660766602
vae-20,750,0.01,0,0.0020721135415248397,5.793270111083984
vae-20,750,0.01,1,0.011758384824462741,9.384528160095215
vae-20,750,0.01,2,0.008188685646823433,6.105971813201904
vae-20,750,0.01,3,0.003069785099128597,5.852336406707764
vae-20,750,0.01,4,0.0025603685189516836,3.8079450130462646
vae-20,750,0.01,5,0.006494914213881826,7.594937324523926
vae-20,750,0.01,6,0.013148731242879363,7.807234287261963
vae-20,750,0.01,7,0.001806513781830534,5.040634632110596
vae-20,750,0.01,8,0.006753991505409643,8.019639015197754
vae-20,750,0.01,9,0.003982755874060855,7.434054851531982
vae-20,750,0.1,0,0.0027667727485017044,3.5304391384124756
vae-20,750,0.1,1,0.01332731730455759,5.53192663192749
vae-20,750,0.1,2,0.008886570953793806,3.7000348567962646
vae-20,750,0.1,3,0.003618785809821618,3.960904598236084
vae-20,750,0.1,4,0.0028381687259265344,2.2337074279785156
vae-20,750,0.1,5,0.00799626208099621,3.8539018630981445
vae-20,750,0.1,6,0.0144837311871346,3.8527181148529053
vae-20,750,0.1,7,0.00223045027251865,3.0375916957855225
vae-20,750,0.1,8,0.0076311807925677055,4.872687339782715
vae-20,750,0.1,9,0.004797696644116562,4.301745414733887
vae-20,750,1.0,0,0.005176720272901632,2.2348368167877197
vae-20,750,1.0,1,0.023475851683327904,3.6546123027801514
vae-20,750,1.0,2,0.010604564311617602,3.1035470962524414
vae-20,750,1.0,3,0.006382095823548369,2.9916155338287354
vae-20,750,1.0,4,0.00393810174981544,1.753693699836731
vae-20,750,1.0,5,0.010623394980059988,2.960547685623169
vae-20,750,1.0,6,0.017640486078769974,2.9931018352508545
vae-20,750,1.0,7,0.004012137895529123,2.08005428314209
vae-20,750,1.0,8,0.013138027587346349,3.441054105758667
vae-20,750,1.0,9,0.008230835193445153,3.2215428352355957
vae-30,750,0.0,0,0.0014486164681478137,8.854952812194824
vae-30,750,0.0,1,0.011736424110126067,13.170175552368164
vae-30,750,0.0,2,0.004555485488064121,16.120586395263672
vae-30,750,0.0,3,0.0025109491553535986,11.54567813873291
vae-30,750,0.0,4,0.002021048443486569,8.071699142456055
vae-30,750,0.0,5,0.0037108946862300972,13.559043884277344
vae-30,750,0.0,6,0.0073744614314341355,14.413189888000488
vae-30,750,0.0,7,0.0018407451939450822,10.309011459350586
vae-30,750,0.0,8,0.0061759963676682435,14.672718048095703
vae-30,750,0.0,9,0.003234660985803324,11.766305923461914
vae-30,750,0.01,0,0.001626365701916105,5.229569435119629
vae-30,750,0.01,1,0.012318526707828834,10.456164360046387
vae-30,750,0.01,2,0.0059144033174509105,9.281497955322266
vae-30,750,0.01,3,0.0031002143516637277,5.732746601104736
vae-30,750,0.01,4,0.00231260219257434,4.755492210388184
vae-30,750,0.01,5,0.004472010097801609,8.447051048278809
vae-30,750,0.01,6,0.008228775848236291,9.625642776489258
vae-30,750,0.01,7,0.0021160360202679696,4.115372180938721
vae-30,750,0.01,8,0.007462745310975398,10.1701021194458
vae-30,750,0.01,9,0.0036252704440966356,7.958314418792725
vae-30,750,0.1,0,0.002028708202001371,3.677022695541382
vae-30,750,0.1,1,0.014253866841376563,6.2390971183776855
vae-30,750,0.1,2,0.007270773618257906,4.089877128601074
vae-30,750,0.1,3,0.0035744523652983654,3.647143602371216
vae-30,750,0.1,4,0.0027185253459224047,2.433642864227295
vae-30,750,0.1,5,0.00641599191939959,4.039949893951416
vae-30,750,0.1,6,0.011071100409884361,4.72219705581665
vae-30,750,0.1,7,0.0021965267998900443,3.485260486602783
vae-30,750,0.1,8,0.009550608847113963,4.900954246520996
vae-30,750,0.1,9,0.0048069349494777504,4.415152549743652
vae-30,750,1.0,0,0.0051732455299071875,2.510363817214966
vae-30,750,1.0,1,0.028377535206999555,3.715736150741577
vae-30,750,1.0,2,0.01018565324830421,3.0868380069732666
vae-30,750,1.0,3,0.005729754201032288,2.975386142730713
vae-30,750,1.0,4,0.0039288365085938136,1.8555963039398193
vae-30,750,1.0,5,0.009362266976897314,3.115454912185669
vae-30,750,1.0,6,0.016880970464610595,3.0942296981811523
vae-30,750,1.0,7,0.003502341703956774,2.1352362632751465
vae-30,750,1.0,8,0.014650706366857127,3.5327985286712646
vae-30,750,1.0,9,0.008873418720742881,3.4517674446105957
fcvae-20,750,0.0,0,0.0015711453257906524,7.898863792419434
fcvae-20,750,0.0,1,0.01684972069666884,7.229150772094727
fcvae-20,750,0.0,2,0.0035299641124363584,12.33699893951416
fcvae-20,750,0.0,3,0.002665437135704845,7.661014556884766
fcvae-20,750,0.0,4,0.002449586692644024,7.402054309844971
fcvae-20,750,0.0,5,0.005284313982715604,6.43228006362915
fcvae-20,750,0.0,6,0.010832641751224704,8.010141372680664
fcvae-20,750,0.0,7,0.0018563996635662151,6.531721591949463
fcvae-20,750,0.0,8,0.008076474143165993,11.280890464782715
fcvae-20,750,0.0,9,0.004062424337214206,8.71914291381836
fcvae-20,750,0.01,0,0.0018150818858838128,5.671393394470215
fcvae-20,750,0.01,1,0.016892704932992348,6.7342939376831055
fcvae-20,750,0.01,2,0.003994179593282395,9.771644592285156
fcvae-20,750,0.01,3,0.0028217206081315414,5.967044830322266
fcvae-20,750,0.01,4,0.0025145519381663526,3.9022233486175537
fcvae-20,750,0.01,5,0.005326496515603379,5.987757682800293
fcvae-20,750,0.01,6,0.010931816585386625,7.097173690795898
fcvae-20,750,0.01,7,0.0019215431443907935,4.851247787475586
fcvae-20,750,0.01,8,0.008530260293124502,7.142735004425049
fcvae-20,750,0.01,9,0.004164551402829474,7.225768089294434
fcvae-20,750,0.1,0,0.0026458855676138628,3.5779459476470947
fcvae-20,750,0.1,1,0.017872091868550072,5.454450607299805
fcvae-20,750,0.1,2,0.006334305402386363,4.563807010650635
fcvae-20,750,0.1,3,0.0035272730813869467,4.286399841308594
fcvae-20,750,0.1,4,0.0027252772208824784,2.8921477794647217
fcvae-20,750,0.1,5,0.006177186660113187,3.686758279800415
fcvae-20,750,0.1,6,0.012169752491923277,5.1585612297058105
fcvae-20,750,0.1,7,0.002457312456176916,2.7910895347595215
fcvae-20,750,0.1,8,0.009410249573577965,4.3357133865356445
fcvae-20,750,0.1,9,0.005521295479924436,4.869316101074219
fcvae-20,750,1.0,0,0.006216499860271558,2.127610921859741
fcvae-20,750,1.0,1,0.02720454882099193,3.3986599445343018
fcvae-20,750,1.0,2,0.011253114712577658,2.7283871173858643
fcvae-20,750,1.0,3,0.007817088552140826,2.7987287044525146
fcvae-20,750,1.0,4,0.0045671711344564886,2.01947283744812
fcvae-20,750,1.0,5,0.0087135373167194,2.728388547897339
fcvae-20,750,1.0,6,0.01940007918324448,3.102959632873535
fcvae-20,750,1.0,7,0.003523355743355442,1.8680405616760254
fcvae-20,750,1.0,8,0.013504498616557056,2.835360288619995
fcvae-20,750,1.0,9,0.013158898500986133,2.6136927604675293
